ID,Instancia,Método,Parámetro,T. ejecución,T. construcción,T. mejora,V. total,V. solapamiento,V. 8h,V. 6h,V. tiempo muerto,V. créditos
1624998948045,t3.123.33,first,0.1,58,19,39,85,66,0,0,19,0
1624998948138,t3.123.33,first,0.1,57,16,41,60,36,0,0,0,12
1624998948196,t3.123.33,first,0.1,68,15,53,36,36,0,0,0,0
1624998948295,t3.123.33,first,0.1,38,16,22,36,36,0,0,0,0
1624998948336,t3.123.33,first,0.1,52,12,40,24,24,0,0,0,0
1624998948420,t3.123.33,first,0.1,25,14,11,61,48,0,0,13,0
1624998948446,t3.123.33,first,0.1,73,11,62,49,36,0,0,13,0
1624998948571,t3.123.33,first,0.1,79,16,63,60,60,0,0,0,0
1624998948658,t3.123.33,first,0.1,49,15,34,36,24,0,0,0,6
1624998948730,t3.123.33,first,0.1,50,14,36,42,42,0,0,0,0
1624998948783,t3.123.33,first,0.1,51,11,40,55,36,0,0,19,0
1624998948835,t3.123.33,first,0.1,61,18,43,55,42,0,0,13,0
1624998948939,t3.123.33,first,0.1,60,6,54,72,48,0,0,0,12
1624998949001,t3.123.33,first,0.1,48,13,35,49,36,0,0,13,0
1624998949082,t3.123.33,first,0.1,81,15,66,60,48,0,0,0,6
1624998949163,t3.123.33,first,0.1,76,0,76,43,30,0,0,13,0
1624998949288,t3.123.33,first,0.1,57,0,57,55,42,0,0,13,0
1624998949369,t3.123.33,first,0.1,61,15,46,42,42,0,0,0,0
1624998949456,t3.123.33,first,0.1,40,19,21,48,48,0,0,0,0
1624998949521,t3.123.33,first,0.1,33,14,19,60,60,0,0,0,0
1624998949555,t3.123.33,first,0.1,49,17,32,48,36,0,0,0,6
1624998949606,t3.123.33,first,0.1,75,15,60,72,72,0,0,0,0
1624998949705,t3.123.33,first,0.1,44,6,38,60,60,0,0,0,0
1624998949753,t3.123.33,first,0.1,54,16,38,36,24,0,0,0,6
1624998949809,t3.123.33,first,0.1,43,20,23,61,48,0,0,13,0
1624998949856,t3.123.33,first,0.1,55,0,55,49,36,0,0,13,0
