Instancia;Método;Parámetro;T. ejecución;V. total;V. solapamiento;V. 8h;V. 6h;V. tiempo muerto;V. créditos
t2.21.11;first;9;8;167;42;0;0;125;0
t2.21.11;first;9;9;103;90;0;0;13;0
t2.21.11;first;9;9;109;90;0;0;19;0
t2.21.11;first;9;5;122;72;0;0;50;0
t2.21.11;first;9;6;103;72;0;0;31;0
t2.21.11;first;9;5;114;114;0;0;0;0
t2.21.11;first;9;6;110;72;0;0;38;0
t2.21.11;first;9;7;116;72;0;0;44;0
t2.21.11;first;9;6;154;66;0;0;88;0
t2.21.11;first;9;5;85;72;0;0;13;0
t2.21.11;first;9;9;103;72;0;0;31;0
t2.21.11;first;9;6;66;66;0;0;0;0
t2.21.11;first;9;5;97;78;0;0;19;0
t2.21.11;first;9;14;136;60;0;0;76;0
t2.21.11;first;9;8;73;54;0;0;19;0
t2.21.11;first;9;11;103;84;0;0;19;0
t2.21.11;first;9;7;48;48;0;0;0;0
t2.21.11;first;9;7;93;36;0;0;57;0
t2.21.11;first;9;7;109;78;0;0;31;0
t2.21.11;first;9;5;67;48;0;0;19;0
t2.21.11;first;9;7;91;78;0;0;13;0
t2.21.11;first;9;6;73;54;0;0;19;0
t2.21.11;first;9;7;102;102;0;0;0;0
t2.21.11;first;9;5;78;78;0;0;0;0
t2.21.11;first;9;6;111;54;0;0;57;0
t2.21.11;first;9;11;66;66;0;0;0;0
t2.21.11;first;9;7;153;72;0;0;81;0
t2.21.11;first;9;6;103;84;0;0;19;0
t2.21.11;first;9;6;174;66;0;0;108;0
t2.21.11;first;9;5;85;66;0;0;19;0
t2.21.11;first;9;10;97;78;0;0;19;0
t2.21.11;first;9;8;153;84;0;0;69;0
t2.21.11;first;9;6;86;54;0;0;32;0
t2.21.20;first;1;7;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;7;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;10;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;9;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;7;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;8;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;5;43;24;0;0;19;0
t2.21.20;first;1;7;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;1;7;43;24;0;0;19;0
t2.21.20;first;1;6;43;24;0;0;19;0
t2.21.20;first;2;5;61;42;0;0;19;0
t2.21.20;first;2;4;31;12;0;0;19;0
t2.21.20;first;2;8;24;24;0;0;0;0
t2.21.20;first;2;7;43;24;0;0;19;0
t2.21.20;first;2;9;12;12;0;0;0;0
t2.21.20;first;2;6;31;12;0;0;19;0
t2.21.20;first;2;9;31;12;0;0;19;0
t2.21.20;first;2;6;12;12;0;0;0;0
t2.21.20;first;2;6;12;12;0;0;0;0
t2.21.20;first;2;6;24;24;0;0;0;0
t2.21.20;first;2;8;36;36;0;0;0;0
t2.21.20;first;2;5;43;24;0;0;19;0
t2.21.20;first;2;6;12;12;0;0;0;0
t2.21.20;first;2;7;36;36;0;0;0;0
t2.21.20;first;2;6;31;12;0;0;19;0
t2.21.20;first;2;6;36;36;0;0;0;0
t2.21.20;first;2;9;12;12;0;0;0;0
t2.21.20;first;2;6;36;36;0;0;0;0
t2.21.20;first;2;6;24;24;0;0;0;0
t2.21.20;first;2;6;36;36;0;0;0;0
t2.21.20;first;2;6;43;24;0;0;19;0
t2.21.20;first;2;8;43;24;0;0;19;0
t2.21.20;first;2;5;43;24;0;0;19;0
t2.21.20;first;2;5;43;24;0;0;19;0
t2.21.20;first;2;5;61;42;0;0;19;0
t2.21.20;first;2;8;36;36;0;0;0;0
t2.21.20;first;2;6;12;12;0;0;0;0
t2.21.20;first;2;6;12;12;0;0;0;0
t2.21.20;first;2;5;43;24;0;0;19;0
t2.21.20;first;2;6;55;36;0;0;19;0
t2.21.20;first;2;5;43;24;0;0;19;0
t2.21.20;first;2;4;55;36;0;0;19;0
t2.21.20;first;2;8;12;12;0;0;0;0
t2.21.20;first;2;7;24;24;0;0;0;0
t2.21.20;first;2;6;36;36;0;0;0;0
t2.21.20;first;2;10;12;12;0;0;0;0
t2.21.20;first;2;5;31;12;0;0;19;0
t2.21.20;first;2;5;43;24;0;0;19;0
t2.21.20;first;2;5;31;12;0;0;19;0
t2.21.20;first;2;5;55;36;0;0;19;0
t2.21.20;first;2;11;24;24;0;0;0;0
t2.21.20;first;2;7;31;12;0;0;19;0
t2.21.20;first;2;9;31;12;0;0;19;0
t2.21.20;first;2;9;12;12;0;0;0;0
t2.21.20;first;2;6;31;12;0;0;19;0
t2.21.20;first;2;7;12;12;0;0;0;0
t2.21.20;first;2;6;36;36;0;0;0;0
t2.21.20;first;2;5;55;36;0;0;19;0
t2.21.20;first;2;8;31;12;0;0;19;0
t2.21.20;first;2;8;55;36;0;0;19;0
t2.21.20;first;3;5;36;36;0;0;0;0
t2.21.20;first;3;5;80;30;0;0;50;0
t2.21.20;first;3;6;48;48;0;0;0;0
t2.21.20;first;3;6;31;12;0;0;19;0
t2.21.20;first;3;5;24;24;0;0;0;0
t2.21.20;first;3;5;30;30;0;0;0;0
t2.21.20;first;3;5;67;48;0;0;19;0
t2.21.20;first;3;9;24;24;0;0;0;0
t2.21.20;first;3;5;54;54;0;0;0;0
t2.21.20;first;3;5;60;60;0;0;0;0
t2.21.20;first;3;6;123;54;0;0;69;0
t2.21.20;first;3;7;60;60;0;0;0;0
t2.21.20;first;3;5;36;36;0;0;0;0
t2.21.20;first;3;5;24;24;0;0;0;0
t2.21.20;first;3;4;36;36;0;0;0;0
t2.21.20;first;3;4;85;66;0;0;19;0
t2.21.20;first;3;7;36;36;0;0;0;0
t2.21.20;first;3;4;24;24;0;0;0;0
t2.21.20;first;3;5;48;48;0;0;0;0
t2.21.20;first;3;6;111;54;0;0;57;0
t2.21.20;first;3;6;36;36;0;0;0;0
t2.21.20;first;3;5;55;36;0;0;19;0
t2.21.20;first;3;6;60;60;0;0;0;0
t2.21.20;first;3;5;12;12;0;0;0;0
t2.21.20;first;3;4;54;54;0;0;0;0
t2.21.20;first;3;5;24;24;0;0;0;0
t2.21.20;first;3;6;24;24;0;0;0;0
t2.21.20;first;3;4;60;60;0;0;0;0
t2.21.20;first;3;5;43;24;0;0;19;0
t2.21.20;first;3;5;12;12;0;0;0;0
t2.21.20;first;3;11;43;24;0;0;19;0
t2.21.20;first;3;10;24;24;0;0;0;0
t2.21.20;first;3;8;67;48;0;0;19;0
t2.21.20;first;3;11;12;12;0;0;0;0
t2.21.20;first;3;7;67;48;0;0;19;0
t2.21.20;first;3;8;60;60;0;0;0;0
t2.21.20;first;3;8;24;24;0;0;0;0
t2.21.20;first;3;4;12;12;0;0;0;0
t2.21.20;first;3;5;12;12;0;0;0;0
t2.21.20;first;3;5;85;54;0;0;31;0
t2.21.20;first;3;4;73;42;0;0;31;0
t2.21.20;first;3;6;55;36;0;0;19;0
t2.21.20;first;3;8;43;24;0;0;19;0
t2.21.20;first;3;5;30;30;0;0;0;0
t2.21.20;first;3;6;36;36;0;0;0;0
t2.21.20;first;3;6;12;12;0;0;0;0
t2.21.20;first;3;5;24;24;0;0;0;0
t2.21.20;first;3;5;97;66;0;0;31;0
t2.21.20;first;3;7;31;12;0;0;19;0
t2.21.20;first;3;6;112;36;0;0;76;0
t2.21.20;first;4;4;12;12;0;0;0;0
t2.21.20;first;4;6;43;24;0;0;19;0
t2.21.20;first;4;5;79;60;0;0;19;0
t2.21.20;first;4;6;81;24;0;0;57;0
t2.21.20;first;4;4;24;24;0;0;0;0
t2.21.20;first;4;5;43;24;0;0;19;0
t2.21.20;first;4;5;60;60;0;0;0;0
t2.21.20;first;4;5;36;36;0;0;0;0
t2.21.20;first;4;5;72;72;0;0;0;0
t2.21.20;first;4;6;55;36;0;0;19;0
t2.21.20;first;4;5;12;12;0;0;0;0
t2.21.20;first;4;4;67;48;0;0;19;0
t2.21.20;first;4;8;31;12;0;0;19;0
t2.21.20;first;4;6;43;24;0;0;19;0
t2.21.20;first;4;5;12;12;0;0;0;0
t2.21.20;first;4;4;67;48;0;0;19;0
t2.21.20;first;4;8;67;48;0;0;19;0
t2.21.20;first;4;5;72;72;0;0;0;0
t2.21.20;first;4;7;36;36;0;0;0;0
t2.21.20;first;4;9;55;36;0;0;19;0
t2.21.20;first;4;11;36;36;0;0;0;0
t2.21.20;first;4;6;62;24;0;0;38;0
t2.21.20;first;4;6;36;36;0;0;0;0
t2.21.20;first;4;7;91;72;0;0;19;0
t2.21.20;first;4;6;67;48;0;0;19;0
t2.21.20;first;4;5;92;42;0;0;50;0
t2.21.20;first;4;8;48;48;0;0;0;0
t2.21.20;first;4;4;67;48;0;0;19;0
t2.21.20;first;4;8;24;24;0;0;0;0
t2.21.20;first;4;4;93;36;0;0;57;0
t2.21.20;first;4;4;67;48;0;0;19;0
t2.21.20;first;4;10;24;24;0;0;0;0
t2.21.20;first;4;11;67;48;0;0;19;0
t2.21.20;first;4;5;55;36;0;0;19;0
t2.21.20;first;4;6;55;36;0;0;19;0
t2.21.20;first;4;7;42;42;0;0;0;0
t2.21.20;first;4;6;42;42;0;0;0;0
t2.21.20;first;4;7;36;36;0;0;0;0
t2.21.20;first;4;6;37;18;0;0;19;0
t2.21.20;first;4;5;92;42;0;0;50;0
t2.21.20;first;4;8;67;48;0;0;19;0
t2.21.20;first;4;6;43;24;0;0;19;0
t2.21.20;first;4;8;80;42;0;0;38;0
t2.21.20;first;4;8;115;96;0;0;19;0
t2.21.20;first;4;10;19;0;0;0;19;0
t2.21.20;first;4;5;99;42;0;0;57;0
t2.21.20;first;4;7;92;42;0;0;50;0
t2.21.20;first;4;4;103;84;0;0;19;0
t2.21.20;first;4;5;72;72;0;0;0;0
t2.21.20;first;4;6;115;96;0;0;19;0
t2.21.20;first;5;6;67;48;0;0;19;0
t2.21.20;first;5;6;55;36;0;0;19;0
t2.21.20;first;5;6;72;72;0;0;0;0
t2.21.20;first;5;6;54;54;0;0;0;0
t2.21.20;first;5;5;67;48;0;0;19;0
t2.21.20;first;5;4;36;36;0;0;0;0
t2.21.20;first;5;5;43;24;0;0;19;0
t2.21.20;first;5;15;62;24;0;0;38;0
t2.21.20;first;5;6;85;66;0;0;19;0
t2.21.20;first;5;5;136;60;0;0;76;0
t2.21.20;first;5;7;103;72;0;0;31;0
t2.21.20;first;5;7;43;24;0;0;19;0
t2.21.20;first;5;7;42;42;0;0;0;0
t2.21.20;first;5;5;104;66;0;0;38;0
t2.21.20;first;5;5;129;72;0;0;57;0
t2.21.20;first;5;6;61;42;0;0;19;0
t2.21.20;first;5;5;48;48;0;0;0;0
t2.21.20;first;5;5;48;48;0;0;0;0
t2.21.20;first;5;6;60;60;0;0;0;0
t2.21.20;first;5;11;54;54;0;0;0;0
t2.21.20;first;5;4;60;60;0;0;0;0
t2.21.20;first;5;6;72;72;0;0;0;0
t2.21.20;first;5;6;55;36;0;0;19;0
t2.21.20;first;5;6;90;90;0;0;0;0
t2.21.20;first;5;6;24;24;0;0;0;0
t2.21.20;first;5;5;184;108;0;0;76;0
t2.21.20;first;5;6;56;24;0;0;32;0
t2.21.20;first;5;6;62;24;0;0;38;0
t2.21.20;first;5;8;42;42;0;0;0;0
t2.21.20;first;5;7;72;72;0;0;0;0
t2.21.20;first;5;5;48;48;0;0;0;0
t2.21.20;first;5;6;36;36;0;0;0;0
t2.21.20;first;5;6;68;30;0;0;38;0
t2.21.20;first;5;5;48;48;0;0;0;0
t2.21.20;first;5;5;48;48;0;0;0;0
t2.21.20;first;5;7;12;12;0;0;0;0
t2.21.20;first;5;6;50;12;0;0;38;0
t2.21.20;first;5;9;36;36;0;0;0;0
t2.21.20;first;5;4;91;72;0;0;19;0
t2.21.20;first;5;8;50;12;0;0;38;0
t2.21.20;first;5;6;31;12;0;0;19;0
t2.21.20;first;5;7;36;36;0;0;0;0
t2.21.20;first;5;5;48;48;0;0;0;0
t2.21.20;first;5;6;48;48;0;0;0;0
t2.21.20;first;5;4;178;78;0;0;100;0
t2.21.20;first;5;6;73;54;0;0;19;0
t2.21.20;first;5;15;24;24;0;0;0;0
t2.21.20;first;5;8;12;12;0;0;0;0
t2.21.20;first;5;8;24;24;0;0;0;0
t2.21.20;first;5;8;74;36;0;0;38;0
t2.21.20;first;6;7;73;54;0;0;19;0
t2.21.20;first;6;7;48;48;0;0;0;0
t2.21.20;first;6;8;24;24;0;0;0;0
t2.21.20;first;6;7;42;42;0;0;0;0
t2.21.20;first;6;8;60;60;0;0;0;0
t2.21.20;first;6;4;67;48;0;0;19;0
t2.21.20;first;6;4;104;66;0;0;38;0
t2.21.20;first;6;5;55;36;0;0;19;0
t2.21.20;first;6;5;74;36;0;0;38;0
t2.21.20;first;6;7;62;24;0;0;38;0
t2.21.20;first;6;6;36;36;0;0;0;0
t2.21.20;first;6;5;128;90;0;0;38;0
t2.21.20;first;6;5;36;36;0;0;0;0
t2.21.20;first;6;6;54;54;0;0;0;0
t2.21.20;first;6;8;48;48;0;0;0;0
t2.21.20;first;6;5;79;60;0;0;19;0
t2.21.20;first;6;5;72;72;0;0;0;0
t2.21.20;first;6;5;80;42;0;0;38;0
t2.21.20;first;6;5;74;24;0;0;50;0
t2.21.20;first;6;10;73;42;0;0;31;0
t2.21.20;first;6;6;73;54;0;0;19;0
t2.21.20;first;6;8;48;48;0;0;0;0
t2.21.20;first;6;5;43;24;0;0;19;0
t2.21.20;first;6;6;36;36;0;0;0;0
t2.21.20;first;6;6;85;54;0;0;31;0
t2.21.20;first;6;8;50;12;0;0;38;0
t2.21.20;first;6;5;36;36;0;0;0;0
t2.21.20;first;6;5;74;36;0;0;38;0
t2.21.20;first;6;5;92;42;0;0;50;0
t2.21.20;first;6;10;43;24;0;0;19;0
t2.21.20;first;6;6;55;36;0;0;19;0
t2.21.20;first;6;6;93;36;0;0;57;0
t2.21.20;first;6;5;81;24;0;0;57;0
t2.21.20;first;6;10;116;78;0;0;38;0
t2.21.20;first;6;5;115;96;0;0;19;0
t2.21.20;first;6;8;61;42;0;0;19;0
t2.21.20;first;6;4;117;60;0;0;57;0
t2.21.20;first;6;7;98;60;0;0;38;0
t2.21.20;first;6;5;102;102;0;0;0;0
t2.21.20;first;6;4;44;12;0;0;32;0
t2.21.20;first;6;6;79;60;0;0;19;0
t2.21.20;first;6;6;67;48;0;0;19;0
t2.21.20;first;6;5;103;84;0;0;19;0
t2.21.20;first;6;8;72;72;0;0;0;0
t2.21.20;first;6;6;60;60;0;0;0;0
t2.21.20;first;6;5;84;84;0;0;0;0
t2.21.20;first;6;5;60;60;0;0;0;0
t2.21.20;first;6;5;115;96;0;0;19;0
t2.21.20;first;6;8;91;72;0;0;19;0
t2.21.20;first;6;6;30;30;0;0;0;0
t2.21.20;first;7;6;115;96;0;0;19;0
t2.21.20;first;7;5;55;36;0;0;19;0
t2.21.20;first;7;8;110;72;0;0;38;0
t2.21.20;first;7;6;144;42;29;0;73;0
t2.21.20;first;7;7;60;60;0;0;0;0
t2.21.20;first;7;10;72;72;0;0;0;0
t2.21.20;first;7;5;166;78;0;0;88;0
t2.21.20;first;7;7;67;48;0;0;19;0
t2.21.20;first;7;5;73;54;0;0;19;0
t2.21.20;first;7;6;104;54;0;0;50;0
t2.21.20;first;7;8;67;48;0;0;19;0
t2.21.20;first;7;7;36;36;0;0;0;0
t2.21.20;first;7;6;66;66;0;0;0;0
t2.21.20;first;7;5;236;66;29;0;141;0
t2.21.20;first;7;5;91;72;0;0;19;0
t2.21.20;first;7;6;85;66;0;0;19;0
t2.21.20;first;7;5;60;60;0;0;0;0
t2.21.20;first;7;5;80;42;0;0;38;0
t2.21.20;first;7;6;24;24;0;0;0;0
t2.21.20;first;7;5;36;36;0;0;0;0
t2.21.20;first;7;7;172;102;0;0;70;0
t2.21.20;first;7;5;60;60;0;0;0;0
t2.21.20;first;7;5;117;66;0;0;51;0
t2.21.20;first;7;13;43;24;0;0;19;0
t2.21.20;first;7;6;155;54;0;0;101;0
t2.21.20;first;7;6;67;48;0;0;19;0
t2.21.20;first;7;5;152;114;0;0;38;0
t2.21.20;first;7;6;55;36;0;0;19;0
t2.21.20;first;7;7;48;48;0;0;0;0
t2.21.20;first;7;5;135;78;0;0;57;0
t2.21.20;first;7;7;56;24;0;0;32;0
t2.21.20;first;7;4;54;54;0;0;0;0
t2.21.20;first;7;5;48;48;0;0;0;0
t2.21.20;first;7;5;24;24;0;0;0;0
t2.21.20;first;7;6;63;12;0;0;51;0
t2.21.20;first;7;4;43;24;0;0;19;0
t2.21.20;first;7;4;43;24;0;0;19;0
t2.21.20;first;7;8;79;60;0;0;19;0
t2.21.20;first;7;4;105;48;0;0;57;0
t2.21.20;first;7;8;55;36;0;0;19;0
t2.21.20;first;7;5;111;60;0;0;51;0
t2.21.20;first;7;6;97;66;0;0;31;0
t2.21.20;first;7;5;96;96;0;0;0;0
t2.21.20;first;7;5;111;60;0;0;51;0
t2.21.20;first;7;5;48;48;0;0;0;0
t2.21.20;first;7;5;91;72;0;0;19;0
t2.21.20;first;7;8;24;24;0;0;0;0
t2.21.20;first;7;4;67;48;0;0;19;0
t2.21.20;first;7;5;123;54;0;0;69;0
t2.21.20;first;7;5;93;42;0;0;51;0
t2.21.20;first;8;5;80;54;0;0;26;0
t2.21.20;first;8;4;136;60;0;0;76;0
t2.21.20;first;8;4;48;48;0;0;0;0
t2.21.20;first;8;8;80;48;0;0;32;0
t2.21.20;first;8;4;105;48;0;0;57;0
t2.21.20;first;8;6;79;60;0;0;19;0
t2.21.20;first;8;9;48;48;0;0;0;0
t2.21.20;first;8;6;86;48;0;0;38;0
t2.21.20;first;8;5;124;48;0;0;76;0
t2.21.20;first;8;9;55;36;0;0;19;0
t2.21.20;first;8;7;86;48;0;0;38;0
t2.21.20;first;8;5;97;66;0;0;31;0
t2.21.20;first;8;7;78;78;0;0;0;0
t2.21.20;first;8;10;55;36;0;0;19;0
t2.21.20;first;8;7;43;24;0;0;19;0
t2.21.20;first;8;8;36;36;0;0;0;0
t2.21.20;first;8;6;104;72;0;0;32;0
t2.21.20;first;8;4;55;36;0;0;19;0
t2.21.20;first;8;6;112;36;0;0;76;0
t2.21.20;first;8;9;67;48;0;0;19;0
t2.21.20;first;8;6;67;48;0;0;19;0
t2.21.20;first;8;5;73;54;0;0;19;0
t2.21.20;first;8;9;24;24;0;0;0;0
t2.21.20;first;8;7;36;36;0;0;0;0
t2.21.20;first;8;9;74;36;0;0;38;0
t2.21.20;first;8;5;79;60;0;0;19;0
t2.21.20;first;8;8;55;36;0;0;19;0
t2.21.20;first;8;8;86;48;0;0;38;0
t2.21.20;first;8;6;43;24;0;0;19;0
t2.21.20;first;8;5;110;72;0;0;38;0
t2.21.20;first;8;4;67;48;0;0;19;0
t2.21.20;first;8;5;91;72;0;0;19;0
t2.21.20;first;8;6;98;60;0;0;38;0
t2.21.20;first;8;5;127;96;0;0;31;0
t2.21.20;first;8;4;91;72;0;0;19;0
t2.21.20;first;8;4;73;42;0;0;31;0
t2.21.20;first;8;5;67;48;0;0;19;0
t2.21.20;first;8;9;24;24;0;0;0;0
t2.21.20;first;8;7;55;36;0;0;19;0
t2.21.20;first;8;15;24;24;0;0;0;0
t2.21.20;first;8;7;98;60;0;0;38;0
t2.21.20;first;8;4;24;24;0;0;0;0
t2.21.20;first;8;7;84;84;0;0;0;0
t2.21.20;first;8;6;157;114;0;0;43;0
t2.21.20;first;8;5;68;30;0;0;38;0
t2.21.20;first;8;6;79;60;0;0;19;0
t2.21.20;first;8;7;92;42;0;0;50;0
t2.21.20;first;8;7;43;24;0;0;19;0
t2.21.20;first;8;7;79;60;0;0;19;0
t2.21.20;first;8;5;43;24;0;0;19;0
t2.21.20;first;9;8;105;54;0;0;51;0
t2.21.20;first;9;11;99;42;0;0;57;0
t2.21.20;first;9;5;73;54;0;0;19;0
t2.21.20;first;9;5;79;60;0;0;19;0
t2.21.20;first;9;6;112;42;0;0;70;0
t2.21.20;first;9;7;147;78;0;0;69;0
t2.21.20;first;9;5;78;78;0;0;0;0
t2.21.20;first;9;4;72;72;0;0;0;0
t2.21.20;first;9;6;69;12;0;0;57;0
t2.21.20;first;9;4;74;36;0;0;38;0
t2.21.20;first;9;8;24;24;0;0;0;0
t2.21.20;first;9;5;31;12;0;0;19;0
t2.21.20;first;9;5;93;36;0;0;57;0
t2.21.20;first;9;4;172;84;0;0;88;0
t2.21.20;first;9;6;123;66;0;0;57;0
t2.21.20;first;9;5;24;24;0;0;0;0
t2.21.20;first;9;4;131;36;0;0;95;0
t2.21.20;first;9;7;75;24;0;0;51;0
t2.21.20;first;9;5;98;66;0;0;32;0
t2.21.20;first;9;4;36;36;0;0;0;0
t2.21.20;first;9;5;68;30;0;0;38;0
t2.21.20;first;9;6;103;84;0;0;19;0
t2.21.20;first;9;9;108;108;0;0;0;0
t2.21.20;first;9;5;54;54;0;0;0;0
t2.21.20;first;9;7;163;42;29;0;92;0
t2.21.20;first;9;7;55;36;0;0;19;0
t2.21.20;first;9;7;67;48;0;0;19;0
t2.21.20;first;9;7;116;84;0;0;32;0
t2.21.20;first;9;5;24;24;0;0;0;0
t2.21.20;first;9;7;30;30;0;0;0;0
t2.21.20;first;9;4;91;72;0;0;19;0
t2.21.20;first;9;5;98;30;0;0;68;0
t2.21.20;first;9;6;121;90;0;0;31;0
t2.21.20;first;9;5;129;66;0;0;63;0
t2.21.20;first;9;5;160;84;0;0;76;0
t2.21.20;first;9;8;140;90;0;0;50;0
t2.21.20;first;9;5;80;30;0;0;50;0
t2.21.20;first;9;4;30;30;0;0;0;0
t2.21.20;first;9;5;129;60;0;0;69;0
t2.21.20;first;9;5;36;36;0;0;0;0
t2.21.20;first;9;9;24;24;0;0;0;0
t2.21.20;first;9;5;146;108;0;0;38;0
t2.21.20;first;9;5;127;108;0;0;19;0
t2.21.20;first;9;11;111;42;0;0;69;0
t2.21.20;first;9;4;128;90;0;0;38;0
t2.21.20;first;9;6;105;48;0;0;57;0
t2.21.20;first;9;5;72;72;0;0;0;0
t2.21.20;first;9;5;72;72;0;0;0;0
t2.21.20;first;9;6;79;60;0;0;19;0
t2.21.20;first;9;5;12;12;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;12;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;16;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;12;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;1;15;36;36;0;0;0;0
t2.21.42;first;1;13;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;11;36;36;0;0;0;0
t2.21.42;first;1;10;36;36;0;0;0;0
t2.21.42;first;1;12;36;36;0;0;0;0
t2.21.42;first;1;9;36;36;0;0;0;0
t2.21.42;first;2;9;48;48;0;0;0;0
t2.21.42;first;2;11;55;36;0;0;19;0
t2.21.42;first;2;9;79;66;0;0;13;0
t2.21.42;first;2;10;73;54;0;0;19;0
t2.21.42;first;2;11;49;36;0;0;13;0
t2.21.42;first;2;7;55;42;0;0;13;0
t2.21.42;first;2;9;54;54;0;0;0;0
t2.21.42;first;2;10;42;42;0;0;0;0
t2.21.42;first;2;9;36;36;0;0;0;0
t2.21.42;first;2;8;73;54;0;0;19;0
t2.21.42;first;2;8;30;30;0;0;0;0
t2.21.42;first;2;8;48;48;0;0;0;0
t2.21.42;first;2;11;73;54;0;0;19;0
t2.21.42;first;2;9;42;42;0;0;0;0
t2.21.42;first;2;7;42;42;0;0;0;0
t2.21.42;first;2;10;61;42;0;0;19;0
t2.21.42;first;2;7;85;66;0;0;19;0
t2.21.42;first;2;9;55;36;0;0;19;0
t2.21.42;first;2;12;61;48;0;0;13;0
t2.21.42;first;2;11;73;54;0;0;19;0
t2.21.42;first;2;8;55;36;0;0;19;0
t2.21.42;first;2;8;24;24;0;0;0;0
t2.21.42;first;2;9;67;54;0;0;13;0
t2.21.42;first;2;6;24;24;0;0;0;0
